01 02 03 04 05 06
01 02 11 12 14 20
03 04 11 12 14 20
05 06 11 12 14 20
07 08 11 12 14 20
09 10 11 12 14 20
01 02 03 13 14 20
08 09 10 13 14 20
01 02 04 13 14 20
01 02 05 13 14 20
03 04 05 13 14 20
06 07 08 13 14 20
06 07 09 13 14 20
06 07 10 13 14 20
01 02 11 13 14 20
03 04 11 13 14 20
05 06 11 13 14 20
07 08 11 13 14 20
09 10 11 13 14 20
01 02 12 13 14 20
03 04 12 13 14 20
05 06 12 13 14 20
07 08 12 13 14 20
09 10 12 13 14 20
01 11 12 13 14 20
01 02 03 04 15 20
06 07 08 09 15 20
01 02 03 05 15 20
01 02 03 06 15 20
01 07 08 09 15 20
02 07 08 09 15 20
03 07 08 09 15 20
04 05 06 07 15 20
04 05 06 08 15 20
04 05 06 09 15 20
01 02 03 10 15 20
01 02 04 10 15 20
01 02 05 10 15 20
01 06 07 10 15 20
03 04 05 10 15 20
06 08 09 10 15 20
07 08 09 10 15 20
01 02 03 11 15 20
08 09 10 11 15 20
01 02 04 11 15 20
01 02 05 11 15 20
03 04 05 11 15 20
06 07 08 11 15 20
06 07 09 11 15 20
06 07 10 11 15 20
01 02 03 12 15 20
08 09 10 12 15 20
01 02 04 12 15 20
01 02 05 12 15 20
03 04 05 12 15 20
06 07 08 12 15 20
06 07 09 12 15 20
06 07 10 12 15 20
01 02 11 12 15 20
03 04 11 12 15 20
05 06 11 12 15 20
07 08 11 12 15 20
09 10 11 12 15 20
01 02 03 13 15 20
08 09 10 13 15 20
01 02 04 13 15 20
01 02 05 13 15 20
03 04 05 13 15 20
06 07 08 13 15 20
06 07 09 13 15 20
06 07 10 13 15 20
01 02 11 13 15 20
03 04 11 13 15 20
05 06 11 13 15 20
07 08 11 13 15 20
09 10 11 13 15 20
01 02 12 13 15 20
03 04 12 13 15 20
05 06 12 13 15 20
07 08 12 13 15 20
09 10 12 13 15 20
01 11 12 13 15 20
01 02 03 14 15 20
08 09 10 14 15 20
01 02 04 14 15 20
01 02 05 14 15 20
03 04 05 14 15 20
06 07 08 14 15 20
06 07 09 14 15 20
06 07 10 14 15 20
01 02 11 14 15 20
03 04 11 14 15 20
05 06 11 14 15 20
07 08 11 14 15 20
09 10 11 14 15 20
01 02 12 14 15 20
03 04 12 14 15 20
05 06 12 14 15 20
07 08 12 14 15 20
09 10 12 14 15 20
01 11 12 14 15 20
01 02 13 14 15 20
03 04 13 14 15 20
05 06 13 14 15 20
07 08 13 14 15 20
09 10 13 14 15 20
11 12 13 14 15 20
01 02 03 04 16 20
06 07 08 09 16 20
01 02 03 05 16 20
01 02 03 06 16 20
01 07 08 09 16 20
02 07 08 09 16 20
03 07 08 09 16 20
04 05 06 07 16 20
04 05 06 08 16 20
04 05 06 09 16 20
01 02 03 10 16 20
01 02 04 10 16 20
01 02 05 10 16 20
01 06 07 10 16 20
03 04 05 10 16 20
06 08 09 10 16 20
07 08 09 10 16 20
01 02 03 11 16 20
08 09 10 11 16 20
01 02 04 11 16 20
01 02 05 11 16 20
03 04 05 11 16 20
06 07 08 11 16 20
06 07 09 11 16 20
06 07 10 11 16 20
01 02 03 12 16 20
08 09 10 12 16 20
01 02 04 12 16 20
01 02 05 12 16 20
03 04 05 12 16 20
06 07 08 12 16 20
06 07 09 12 16 20
06 07 10 12 16 20
01 02 11 12 16 20
03 04 11 12 16 20
05 06 11 12 16 20
07 08 11 12 16 20
09 10 11 12 16 20
01 02 03 13 16 20
08 09 10 13 16 20
01 02 04 13 16 20
01 02 05 13 16 20
03 04 05 13 16 20
06 07 08 13 16 20
06 07 09 13 16 20
06 07 10 13 16 20
01 02 11 13 16 20
03 04 11 13 16 20
05 06 11 13 16 20
07 08 11 13 16 20
09 10 11 13 16 20
01 02 12 13 16 20
03 04 12 13 16 20
05 06 12 13 16 20
07 08 12 13 16 20
09 10 12 13 16 20
01 11 12 13 16 20
01 02 03 14 16 20
08 09 10 14 16 20
01 02 04 14 16 20
01 02 05 14 16 20
03 04 05 14 16 20
06 07 08 14 16 20
06 07 09 14 16 20
06 07 10 14 16 20
01 02 11 14 16 20
03 04 11 14 16 20
05 06 11 14 16 20
07 08 11 14 16 20
09 10 11 14 16 20
01 02 12 14 16 20
03 04 12 14 16 20
05 06 12 14 16 20
07 08 12 14 16 20
09 10 12 14 16 20
01 11 12 14 16 20
01 02 13 14 16 20
03 04 13 14 16 20
05 06 13 14 16 20
07 08 13 14 16 20
09 10 13 14 16 20
11 12 13 14 16 20
01 02 03 15 16 20
08 09 10 15 16 20
01 02 04 15 16 20
01 02 05 15 16 20
03 04 05 15 16 20
06 07 08 15 16 20
06 07 09 15 16 20
06 07 10 15 16 20
01 02 11 15 16 20
03 04 11 15 16 20
05 06 11 15 16 20
07 08 11 15 16 20
09 10 11 15 16 20
01 02 12 15 16 20
03 04 12 15 16 20
05 06 12 15 16 20
07 08 12 15 16 20
09 10 12 15 16 20
01 11 12 15 16 20
01 02 13 15 16 20
03 04 13 15 16 20
05 06 13 15 16 20
07 08 13 15 16 20
09 10 13 15 16 20
11 12 13 15 16 20
01 02 14 15 16 20
03 04 14 15 16 20
05 06 14 15 16 20
07 08 14 15 16 20
09 10 14 15 16 20
11 12 14 15 16 20
01 13 14 15 16 20
01 02 03 04 17 20
06 07 08 09 17 20
01 02 03 05 17 20
01 02 03 06 17 20
01 07 08 09 17 20
02 07 08 09 17 20
03 07 08 09 17 20
04 05 06 07 17 20
04 05 06 08 17 20
04 05 06 09 17 20
01 02 03 10 17 20
01 02 04 10 17 20
01 02 05 10 17 20
01 06 07 10 17 20
03 04 05 10 17 20
06 08 09 10 17 20
07 08 09 10 17 20
01 02 03 11 17 20
08 09 10 11 17 20
01 02 04 11 17 20
01 02 05 11 17 20
03 04 05 11 17 20
06 07 08 11 17 20
06 07 09 11 17 20
06 07 10 11 17 20
01 02 03 12 17 20
08 09 10 12 17 20
01 02 04 12 17 20
01 02 05 12 17 20
03 04 05 12 17 20
06 07 08 12 17 20
06 07 09 12 17 20
06 07 10 12 17 20
01 02 11 12 17 20
03 04 11 12 17 20
05 06 11 12 17 20
07 08 11 12 17 20
09 10 11 12 17 20
01 02 03 13 17 20
08 09 10 13 17 20
01 02 04 13 17 20
01 02 05 13 17 20
03 04 05 13 17 20
06 07 08 13 17 20
06 07 09 13 17 20
06 07 10 13 17 20
01 02 11 13 17 20
03 04 11 13 17 20
05 06 11 13 17 20
07 08 11 13 17 20
09 10 11 13 17 20
01 02 12 13 17 20
03 04 12 13 17 20
05 06 12 13 17 20
07 08 12 13 17 20
09 10 12 13 17 20
01 11 12 13 17 20
01 02 03 14 17 20
08 09 10 14 17 20
01 02 04 14 17 20
01 02 05 14 17 20
03 04 05 14 17 20
06 07 08 14 17 20
06 07 09 14 17 20
06 07 10 14 17 20
01 02 11 14 17 20
03 04 11 14 17 20
05 06 11 14 17 20
07 08 11 14 17 20
09 10 11 14 17 20
01 02 12 14 17 20
03 04 12 14 17 20
05 06 12 14 17 20
07 08 12 14 17 20
09 10 12 14 17 20
01 11 12 14 17 20
01 02 13 14 17 20
03 04 13 14 17 20
05 06 13 14 17 20
07 08 13 14 17 20
09 10 13 14 17 20
11 12 13 14 17 20
01 02 03 15 17 20
08 09 10 15 17 20
01 02 04 15 17 20
01 02 05 15 17 20
03 04 05 15 17 20
06 07 08 15 17 20
06 07 09 15 17 20
06 07 10 15 17 20
01 02 11 15 17 20
03 04 11 15 17 20
05 06 11 15 17 20
07 08 11 15 17 20
09 10 11 15 17 20
01 02 12 15 17 20
03 04 12 15 17 20
05 06 12 15 17 20
07 08 12 15 17 20
09 10 12 15 17 20
01 11 12 15 17 20
01 02 13 15 17 20
03 04 13 15 17 20
05 06 13 15 17 20
07 08 13 15 17 20
09 10 13 15 17 20
11 12 13 15 17 20
01 02 14 15 17 20
03 04 14 15 17 20
05 06 14 15 17 20
07 08 14 15 17 20
09 10 14 15 17 20
11 12 14 15 17 20
01 13 14 15 17 20
01 02 03 16 17 20
08 09 10 16 17 20
01 02 04 16 17 20
01 02 05 16 17 20
03 04 05 16 17 20
06 07 08 16 17 20
06 07 09 16 17 20
06 07 10 16 17 20
01 02 11 16 17 20
03 04 11 16 17 20
05 06 11 16 17 20
07 08 11 16 17 20
09 10 11 16 17 20
01 02 12 16 17 20
03 04 12 16 17 20
05 06 12 16 17 20
07 08 12 16 17 20
09 10 12 16 17 20
01 11 12 16 17 20
01 02 13 16 17 20
03 04 13 16 17 20
05 06 13 16 17 20
07 08 13 16 17 20
09 10 13 16 17 20
11 12 13 16 17 20
01 02 14 16 17 20
03 04 14 16 17 20
05 06 14 16 17 20
07 08 14 16 17 20
09 10 14 16 17 20
11 12 14 16 17 20
01 13 14 16 17 20
01 02 15 16 17 20
03 04 15 16 17 20
05 06 15 16 17 20
07 08 15 16 17 20
09 10 15 16 17 20
11 12 15 16 17 20
13 14 15 16 17 20
01 02 03 04 18 20
06 07 08 09 18 20
01 02 03 05 18 20
01 02 03 06 18 20
01 07 08 09 18 20
02 07 08 09 18 20
03 07 08 09 18 20
04 05 06 07 18 20
04 05 06 08 18 20
04 05 06 09 18 20
01 02 03 10 18 20
01 02 04 10 18 20
01 02 05 10 18 20
01 06 07 10 18 20
03 04 05 10 18 20
06 08 09 10 18 20
07 08 09 10 18 20
01 02 03 11 18 20
08 09 10 11 18 20
01 02 04 11 18 20
01 02 05 11 18 20
03 04 05 11 18 20
06 07 08 11 18 20
06 07 09 11 18 20
06 07 10 11 18 20
01 02 03 12 18 20
08 09 10 12 18 20
01 02 04 12 18 20
01 02 05 12 18 20
03 04 05 12 18 20
06 07 08 12 18 20
06 07 09 12 18 20
06 07 10 12 18 20
01 02 11 12 18 20
03 04 11 12 18 20
05 06 11 12 18 20
07 08 11 12 18 20
09 10 11 12 18 20
01 02 03 13 18 20
08 09 10 13 18 20
01 02 04 13 18 20
01 02 05 13 18 20
03 04 05 13 18 20
06 07 08 13 18 20
06 07 09 13 18 20
06 07 10 13 18 20
01 02 11 13 18 20
03 04 11 13 18 20
05 06 11 13 18 20
07 08 11 13 18 20
09 10 11 13 18 20
01 02 12 13 18 20
03 04 12 13 18 20
05 06 12 13 18 20
07 08 12 13 18 20
09 10 12 13 18 20
01 11 12 13 18 20
01 02 03 14 18 20
08 09 10 14 18 20
01 02 04 14 18 20
01 02 05 14 18 20
03 04 05 14 18 20
06 07 08 14 18 20
06 07 09 14 18 20
06 07 10 14 18 20
01 02 11 14 18 20
03 04 11 14 18 20
05 06 11 14 18 20
07 08 11 14 18 20
09 10 11 14 18 20
01 02 12 14 18 20
03 04 12 14 18 20
05 06 12 14 18 20
07 08 12 14 18 20
09 10 12 14 18 20
01 11 12 14 18 20
01 02 13 14 18 20
03 04 13 14 18 20
05 06 13 14 18 20
07 08 13 14 18 20
09 10 13 14 18 20
11 12 13 14 18 20
01 02 03 15 18 20
08 09 10 15 18 20
01 02 04 15 18 20
01 02 05 15 18 20
03 04 05 15 18 20
06 07 08 15 18 20
06 07 09 15 18 20
06 07 10 15 18 20
01 02 11 15 18 20
03 04 11 15 18 20
05 06 11 15 18 20
07 08 11 15 18 20
09 10 11 15 18 20
01 02 12 15 18 20
03 04 12 15 18 20
05 06 12 15 18 20
07 08 12 15 18 20
09 10 12 15 18 20
01 11 12 15 18 20
01 02 13 15 18 20
03 04 13 15 18 20
05 06 13 15 18 20
07 08 13 15 18 20
09 10 13 15 18 20
11 12 13 15 18 20
01 02 14 15 18 20
03 04 14 15 18 20
05 06 14 15 18 20
07 08 14 15 18 20
09 10 14 15 18 20
11 12 14 15 18 20
01 13 14 15 18 20
01 02 03 16 18 20
08 09 10 16 18 20
01 02 04 16 18 20
01 02 05 16 18 20
03 04 05 16 18 20
06 07 08 16 18 20
06 07 09 16 18 20
06 07 10 16 18 20
01 02 11 16 18 20
03 04 11 16 18 20
05 06 11 16 18 20
07 08 11 16 18 20
09 10 11 16 18 20
01 02 12 16 18 20
03 04 12 16 18 20
05 06 12 16 18 20
07 08 12 16 18 20
09 10 12 16 18 20
01 11 12 16 18 20
01 02 13 16 18 20
03 04 13 16 18 20
05 06 13 16 18 20
07 08 13 16 18 20
09 10 13 16 18 20
11 12 13 16 18 20
01 02 14 16 18 20
03 04 14 16 18 20
05 06 14 16 18 20
07 08 14 16 18 20
09 10 14 16 18 20
11 12 14 16 18 20
01 13 14 16 18 20
01 02 15 16 18 20
03 04 15 16 18 20
05 06 15 16 18 20
07 08 15 16 18 20
09 10 15 16 18 20
11 12 15 16 18 20
13 14 15 16 18 20
01 02 03 17 18 20
08 09 10 17 18 20
01 02 04 17 18 20
01 02 05 17 18 20
03 04 05 17 18 20
06 07 08 17 18 20
06 07 09 17 18 20
06 07 10 17 18 20
01 02 11 17 18 20
03 04 11 17 18 20
05 06 11 17 18 20
07 08 11 17 18 20
09 10 11 17 18 20
01 02 12 17 18 20
03 04 12 17 18 20
05 06 12 17 18 20
07 08 12 17 18 20
09 10 12 17 18 20
01 11 12 17 18 20
01 02 13 17 18 20
03 04 13 17 18 20
05 06 13 17 18 20
07 08 13 17 18 20
09 10 13 17 18 20
11 12 13 17 18 20
01 02 14 17 18 20
03 04 14 17 18 20
05 06 14 17 18 20
07 08 14 17 18 20
09 10 14 17 18 20
11 12 14 17 18 20
01 13 14 17 18 20
01 02 15 17 18 20
03 04 15 17 18 20
05 06 15 17 18 20
07 08 15 17 18 20
09 10 15 17 18 20
11 12 15 17 18 20
13 14 15 17 18 20
01 02 16 17 18 20
03 04 16 17 18 20
05 06 16 17 18 20
07 08 16 17 18 20
09 10 16 17 18 20
11 12 16 17 18 20
13 14 16 17 18 20
01 15 16 17 18 20
01 02 03 04 19 20
06 07 08 09 19 20
01 02 03 05 19 20
01 02 03 06 19 20
01 07 08 09 19 20
02 07 08 09 19 20
03 07 08 09 19 20
04 05 06 07 19 20
04 05 06 08 19 20
04 05 06 09 19 20
01 02 03 10 19 20
01 02 04 10 19 20
01 02 05 10 19 20
01 06 07 10 19 20
03 04 05 10 19 20
06 08 09 10 19 20
07 08 09 10 19 20
01 02 03 11 19 20
08 09 10 11 19 20
01 02 04 11 19 20
01 02 05 11 19 20
03 04 05 11 19 20
06 07 08 11 19 20
06 07 09 11 19 20
06 07 10 11 19 20
01 02 03 12 19 20
08 09 10 12 19 20
01 02 04 12 19 20
01 02 05 12 19 20
03 04 05 12 19 20
06 07 08 12 19 20
06 07 09 12 19 20
06 07 10 12 19 20
01 02 11 12 19 20
03 04 11 12 19 20
05 06 11 12 19 20
07 08 11 12 19 20
09 10 11 12 19 20
01 02 03 13 19 20
08 09 10 13 19 20
01 02 04 13 19 20
01 02 05 13 19 20
03 04 05 13 19 20
06 07 08 13 19 20
06 07 09 13 19 20
06 07 10 13 19 20
01 02 11 13 19 20
03 04 11 13 19 20
05 06 11 13 19 20
07 08 11 13 19 20
09 10 11 13 19 20
01 02 12 13 19 20
03 04 12 13 19 20
05 06 12 13 19 20
07 08 12 13 19 20
09 10 12 13 19 20
01 11 12 13 19 20
01 02 03 14 19 20
08 09 10 14 19 20
01 02 04 14 19 20
01 02 05 14 19 20
03 04 05 14 19 20
06 07 08 14 19 20
06 07 09 14 19 20
06 07 10 14 19 20
01 02 11 14 19 20
03 04 11 14 19 20
05 06 11 14 19 20
07 08 11 14 19 20
09 10 11 14 19 20
01 02 12 14 19 20
03 04 12 14 19 20
05 06 12 14 19 20
07 08 12 14 19 20
09 10 12 14 19 20
01 11 12 14 19 20
01 02 13 14 19 20
03 04 13 14 19 20
05 06 13 14 19 20
07 08 13 14 19 20
09 10 13 14 19 20
11 12 13 14 19 20
01 02 03 15 19 20
08 09 10 15 19 20
01 02 04 15 19 20
01 02 05 15 19 20
03 04 05 15 19 20
06 07 08 15 19 20
06 07 09 15 19 20
06 07 10 15 19 20
01 02 11 15 19 20
03 04 11 15 19 20
05 06 11 15 19 20
07 08 11 15 19 20
09 10 11 15 19 20
01 02 12 15 19 20
03 04 12 15 19 20
05 06 12 15 19 20
07 08 12 15 19 20
09 10 12 15 19 20
01 11 12 15 19 20
01 02 13 15 19 20
03 04 13 15 19 20
05 06 13 15 19 20
07 08 13 15 19 20
09 10 13 15 19 20
11 12 13 15 19 20
01 02 14 15 19 20
03 04 14 15 19 20
05 06 14 15 19 20
07 08 14 15 19 20
09 10 14 15 19 20
11 12 14 15 19 20
01 13 14 15 19 20
01 02 03 16 19 20
08 09 10 16 19 20
01 02 04 16 19 20
01 02 05 16 19 20
03 04 05 16 19 20
06 07 08 16 19 20
06 07 09 16 19 20
06 07 10 16 19 20
01 02 11 16 19 20
03 04 11 16 19 20
05 06 11 16 19 20
07 08 11 16 19 20
09 10 11 16 19 20
01 02 12 16 19 20
03 04 12 16 19 20
05 06 12 16 19 20
07 08 12 16 19 20
09 10 12 16 19 20
01 11 12 16 19 20
01 02 13 16 19 20
03 04 13 16 19 20
05 06 13 16 19 20
07 08 13 16 19 20
09 10 13 16 19 20
11 12 13 16 19 20
01 02 14 16 19 20
03 04 14 16 19 20
05 06 14 16 19 20
07 08 14 16 19 20
09 10 14 16 19 20
11 12 14 16 19 20
01 13 14 16 19 20
01 02 15 16 19 20
03 04 15 16 19 20
05 06 15 16 19 20
07 08 15 16 19 20
09 10 15 16 19 20
11 12 15 16 19 20
13 14 15 16 19 20
01 02 03 17 19 20
08 09 10 17 19 20
01 02 04 17 19 20
01 02 05 17 19 20
03 04 05 17 19 20
06 07 08 17 19 20
06 07 09 17 19 20
06 07 10 17 19 20
01 02 11 17 19 20
03 04 11 17 19 20
05 06 11 17 19 20
07 08 11 17 19 20
09 10 11 17 19 20
01 02 12 17 19 20
03 04 12 17 19 20
05 06 12 17 19 20
07 08 12 17 19 20
09 10 12 17 19 20
01 11 12 17 19 20
01 02 13 17 19 20
03 04 13 17 19 20
05 06 13 17 19 20
07 08 13 17 19 20
09 10 13 17 19 20
11 12 13 17 19 20
01 02 14 17 19 20
03 04 14 17 19 20
05 06 14 17 19 20
07 08 14 17 19 20
09 10 14 17 19 20
11 12 14 17 19 20
01 13 14 17 19 20
01 02 15 17 19 20
03 04 15 17 19 20
05 06 15 17 19 20
07 08 15 17 19 20
09 10 15 17 19 20
11 12 15 17 19 20
13 14 15 17 19 20
01 02 16 17 19 20
03 04 16 17 19 20
05 06 16 17 19 20
07 08 16 17 19 20
09 10 16 17 19 20
11 12 16 17 19 20
13 14 16 17 19 20
01 15 16 17 19 20
01 02 03 18 19 20
08 09 10 18 19 20
01 02 04 18 19 20
01 02 05 18 19 20
03 04 05 18 19 20
06 07 08 18 19 20
06 07 09 18 19 20
06 07 10 18 19 20
01 02 11 18 19 20
03 04 11 18 19 20
05 06 11 18 19 20
07 08 11 18 19 20
09 10 11 18 19 20
01 02 12 18 19 20
03 04 12 18 19 20
05 06 12 18 19 20
07 08 12 18 19 20
09 10 12 18 19 20
01 11 12 18 19 20
01 02 13 18 19 20
03 04 13 18 19 20
05 06 13 18 19 20
07 08 13 18 19 20
09 10 13 18 19 20
11 12 13 18 19 20
01 02 14 18 19 20
03 04 14 18 19 20
05 06 14 18 19 20
07 08 14 18 19 20
09 10 14 18 19 20
11 12 14 18 19 20
01 13 14 18 19 20
01 02 15 18 19 20
03 04 15 18 19 20
05 06 15 18 19 20
07 08 15 18 19 20
09 10 15 18 19 20
11 12 15 18 19 20
13 14 15 18 19 20
01 02 16 18 19 20
03 04 16 18 19 20
05 06 16 18 19 20
07 08 16 18 19 20
09 10 16 18 19 20
11 12 16 18 19 20
13 14 16 18 19 20
01 15 16 18 19 20
01 02 17 18 19 20
03 04 17 18 19 20
05 06 17 18 19 20
07 08 17 18 19 20
09 10 17 18 19 20
11 12 17 18 19 20
13 14 17 18 19 20
15 16 17 18 19 20
